image_path,image_name,question,answer,position,split
breast_tumors_ct_scan/train_masks/benign (264).png,benign (264).png,In which part of the image is the tumor situated?,"The tumor, which is benign, is located in the top right region and is distant from the center.",The tumor is positioned in top right and far from the center.,train
breast_tumors_ct_scan/train_masks/benign (265).png,benign (265).png,What is the position of the tumor in the image?,"The benign tumor is positioned in the top right part of the image, away from the center.",The tumor is in position top right and far from the center.,train
breast_tumors_ct_scan/train_masks/benign (266).png,benign (266).png,Where is the tumor located in the image?,The benign tumor is located in the top left region and is far from the center.,The tumor is identified in position top left and far from the center.,train
breast_tumors_ct_scan/train_masks/benign (267).png,benign (267).png,What is the position of the tumor in the image?,"The tumor, which is benign, is located close to the central area.",The tumor is situated in position center and close to the center.,train
breast_tumors_ct_scan/train_masks/benign (268).png,benign (268).png,Can you describe the location of the tumor in the image?,"The benign tumor is found in the top right portion of the image, positioned away from the center.",The tumor is visible in position top right and away from the center.,train
breast_tumors_ct_scan/train_masks/benign (269).png,benign (269).png,Where is the tumor located in the image?,The benign tumor is located in the top left area and is not near the center.,Position top left contains the tumor and which is not near the center.,train
breast_tumors_ct_scan/train_masks/benign (27).png,benign (27).png,In which region of the image is the tumor found?,"The tumor, classified as benign, is positioned in the top right and near the center.",The tumor appears to be located in position top right and which is near the center.,train
breast_tumors_ct_scan/train_masks/benign (270).png,benign (270).png,Can you describe the location of the tumor in the image?,"The benign tumor is found in the top right portion of the image, away from the center.",The tumor resides in position top right and away from the center.,train
breast_tumors_ct_scan/train_masks/benign (271).png,benign (271).png,Where is the tumor located in the image?,"The benign tumor is situated in the top right quadrant, far from the center.",In position top right and the tumor is situated far from the center.,train
breast_tumors_ct_scan/train_masks/benign (272).png,benign (272).png,In which part of the image is the tumor situated?,"The tumor, which is benign, is situated in the top right region, not near the center.",The tumor is present in position top right and away from the center.,train
breast_tumors_ct_scan/train_masks/benign (273).png,benign (273).png,Can you describe the location of the tumor in the image?,The benign tumor is found in the top right part of the image and is located far from the center.,The tumor is situated in position top right and far from the center.,train
breast_tumors_ct_scan/train_masks/benign (274).png,benign (274).png,Where is the tumor located in the image?,The benign tumor is situated in the top left region and is far from the center.,In position top left and the tumor is situated far from the center.,train
breast_tumors_ct_scan/train_masks/benign (275).png,benign (275).png,In which region of the image is the tumor situated?,"The tumor, which is benign, is situated in the top right portion of the image, not near the center.",The tumor is observed in position top right and away from the center.,train
breast_tumors_ct_scan/train_masks/benign (276).png,benign (276).png,Can you describe the location of the tumor in the image?,"The benign tumor is found in the top left position, distant from the center of the image.",The tumor is detected in position top left and far from the center.,train
breast_tumors_ct_scan/train_masks/benign (277).png,benign (277).png,Where is the tumor located in the image?,The benign tumor is located near the center of the image.,The tumor is visible in position center and close to the center.,train
breast_tumors_ct_scan/train_masks/benign (278).png,benign (278).png,In which region of the image is the tumor situated?,"The tumor, which is benign, is situated in the central and near-central regions of the image.",The tumor is present in position center and near the center.,train
breast_tumors_ct_scan/train_masks/benign (279).png,benign (279).png,What is the position of the tumor relative to the center?,The tumor is situated in the top left region and is not close to the center of the image.,Position top left shows the tumor and which is not near the center.,train
breast_tumors_ct_scan/train_masks/benign (28).png,benign (28).png,Where is the tumor located in the image?,The benign tumor is located in the bottom right and close to the center of the image.,The tumor is identified in position bottom right and close to the center.,train
breast_tumors_ct_scan/train_masks/benign (280).png,benign (280).png,What is the position of the tumor relative to the image?,The tumor is situated near the center of the image and is classified as benign.,In position center and the tumor is near the center of the image.,train
breast_tumors_ct_scan/train_masks/benign (281).png,benign (281).png,Can you describe the location of the tumor in the image?,The benign tumor is found in the top right position and is not near the center of the image.,The tumor appears to be located in position top right and which is not near the center.,train
breast_tumors_ct_scan/train_masks/benign (282).png,benign (282).png,Where is the tumor located in the image?,The benign tumor is positioned in the top left area and is distant from the center.,The tumor is located in position top left and far from the center.,train
breast_tumors_ct_scan/train_masks/benign (283).png,benign (283).png,What is the position of the tumor in the image?,"The tumor, which is benign, is located close to the center in the top left area.",Located in position top left and the tumor is near the center.,train
breast_tumors_ct_scan/train_masks/benign (284).png,benign (284).png,What is the position of the tumor in the image?,"The benign tumor is positioned in the top right part of the image, away from the center.",The tumor is identified in position top right and far from the center.,train
breast_tumors_ct_scan/train_masks/benign (285).png,benign (285).png,Where is the tumor located in the image?,"The benign tumor is located in the top right area, away from the center.",The tumor appears to be located in position top right and which is not near the center.,train
breast_tumors_ct_scan/train_masks/benign (286).png,benign (286).png,In which part of the image is the tumor situated?,"The tumor, which is benign, is situated in the top left region and is not close to the center.",The tumor is found in position top left and which is not near the center.,train
breast_tumors_ct_scan/train_masks/benign (287).png,benign (287).png,What is the position of the benign tumor in the image?,The benign tumor is positioned in the top left region and is away from the central area.,Position top left shows the tumor and which is not near the center.,train
breast_tumors_ct_scan/train_masks/benign (288).png,benign (288).png,Where is the tumor located in the image?,"The benign tumor is located in the top left area, away from the center.",The tumor is observed in position top left and away from the center.,train
breast_tumors_ct_scan/train_masks/benign (289).png,benign (289).png,In which part of the image is the tumor situated?,"The tumor, classified as benign, is situated in the top right region and is distant from the center.",The tumor is identified in position top right and far from the center.,train
breast_tumors_ct_scan/train_masks/benign (29).png,benign (29).png,What is the location of the benign tumor in the image?,The benign tumor is found in the top left part of the image and is distant from the center.,The tumor is situated in position top left and far from the center.,train
breast_tumors_ct_scan/train_masks/benign (290).png,benign (290).png,Where is the tumor located in the image?,The benign tumor is located in the top left area and is not near the center.,Position top left shows the tumor and which is not near the center.,train
breast_tumors_ct_scan/train_masks/benign (291).png,benign (291).png,In which part of the image is the tumor situated?,"The tumor, which is benign, is situated in the top left region and is distant from the center.",The tumor is detected in position top left and far from the center.,train
breast_tumors_ct_scan/train_masks/benign (292).png,benign (292).png,Can you describe the location of the tumor in the image?,The benign tumor is found in the top left part of the image and is not close to the center.,The tumor is found in position top left and which is not near the center.,train
breast_tumors_ct_scan/train_masks/benign (293).png,benign (293).png,Where is the tumor located in the image?,The benign tumor is situated in the top left region and is far from the center.,In position top left and the tumor is situated far from the center.,train
breast_tumors_ct_scan/train_masks/benign (294).png,benign (294).png,What is the position of the tumor relative to the center of the image?,The tumor is located near the center of the image and is classified as benign.,In position center and the tumor is situated near the center.,train
breast_tumors_ct_scan/train_masks/benign (295).png,benign (295).png,Can you describe the location of the tumor in the image?,The benign tumor is found in the central part of the image.,The tumor is found in position center and which is near the center.,train
breast_tumors_ct_scan/train_masks/benign (296).png,benign (296).png,Where is the tumor located in the image?,The benign tumor is located in the top right area and close to the center.,The tumor is detected in position top right and close to the center.,train
breast_tumors_ct_scan/train_masks/benign (297).png,benign (297).png,Is the tumor positioned near the center of the image?,The tumor is not near the center; it is located in the top right part of the image.,Position top right reveals the tumor and which is not near the center.,train
breast_tumors_ct_scan/train_masks/benign (298).png,benign (298).png,What is the position of the tumor relative to the center of the image?,The tumor is situated in the top left region and is not close to the center of the image.,Position top left shows the tumor and which is not near the center.,train
breast_tumors_ct_scan/train_masks/benign (299).png,benign (299).png,Where is the tumor located in the image?,"The benign tumor is located in the top left area, far from the center.",The tumor is identified in position top left and far from the center.,train
breast_tumors_ct_scan/train_masks/benign (3).png,benign (3).png,In which part of the image is the tumor situated?,"The tumor, which is benign, is situated in the top right quadrant and is not near the center.",Position top right shows the tumor and which is not near the center.,train
breast_tumors_ct_scan/train_masks/benign (30).png,benign (30).png,Can you describe the location of the tumor in the image?,The benign tumor is found in the top left part of the image and is not near the center.,The tumor is found in position top left and which is not near the center.,train
breast_tumors_ct_scan/train_masks/benign (300).png,benign (300).png,Where is the tumor located in the image?,The benign tumor is situated near the center of the image.,The tumor is situated in position center and close to the center.,train
breast_tumors_ct_scan/train_masks/benign (302).png,benign (302).png,In which part of the image is the tumor found?,"The tumor, which is benign, is located in the top left region and is distant from the center.",The tumor is situated in position top left and far from the center.,train
breast_tumors_ct_scan/train_masks/benign (303).png,benign (303).png,Can you describe the location of the tumor in the image?,"The benign tumor is positioned in the top left part of the image, distant from the center.",The tumor is detected in position top left and far from the center.,train
breast_tumors_ct_scan/train_masks/benign (304).png,benign (304).png,Where is the tumor located in the image?,The benign tumor is situated in the top left and near the center of the image.,The tumor lies in position top left and near the center of the image.,train
breast_tumors_ct_scan/train_masks/benign (305).png,benign (305).png,In which part of the image is the tumor situated?,"The tumor, which is benign, is situated in the top right region and is positioned away from the center.",The tumor is positioned in top right and far from the center.,train
breast_tumors_ct_scan/train_masks/benign (306).png,benign (306).png,Can you describe the location of the tumor in the image?,"The benign tumor is found in the top right part of the image, near the center.",Position top right contains the tumor and which is near the center.,train
breast_tumors_ct_scan/train_masks/benign (307).png,benign (307).png,Where is the tumor located in the image?,"The benign tumor is positioned in the top left area, away from the center.",The tumor resides in position top left and away from the center.,train
breast_tumors_ct_scan/train_masks/benign (308).png,benign (308).png,In which part of the image is the tumor found?,"The tumor, which is benign, is positioned in the top right region and not near the center.",The tumor resides in position top right and away from the center.,train
breast_tumors_ct_scan/train_masks/benign (309).png,benign (309).png,Can you describe the location of the tumor in the image?,The benign tumor is positioned near the center of the image.,Position center shows the tumor and which is near the center.,train
breast_tumors_ct_scan/train_masks/benign (31).png,benign (31).png,Where is the tumor located in the image?,The benign tumor is located in the top left region of the image and is positioned far from the center.,In position top left and the tumor is far from the center of the image.,train
breast_tumors_ct_scan/train_masks/benign (310).png,benign (310).png,In which part of the image is the tumor situated?,"The benign tumor is situated in the top right region, not near the center.",The tumor is found in position top right and which is not near the center.,train
breast_tumors_ct_scan/train_masks/benign (311).png,benign (311).png,What is the position of the tumor in the image?,The benign tumor is positioned in the top left part of the image and is far from the center.,The tumor is identified in position top left and far from the center.,train
breast_tumors_ct_scan/train_masks/benign (312).png,benign (312).png,Where is the tumor located in the image?,"The benign tumor is located in the top left area, away from the center.",The tumor is present in position top left and away from the center.,train
breast_tumors_ct_scan/train_masks/benign (313).png,benign (313).png,What is the position of the tumor in the image?,"The tumor, which is benign, is situated in the top left area and close to the center.",The tumor is observed in position top left and near the center.,train
breast_tumors_ct_scan/train_masks/benign (314).png,benign (314).png,What is the position of the benign tumor in the image?,The benign tumor is situated in the top left region and is not close to the center.,Position top left shows the tumor and which is not near the center.,train
breast_tumors_ct_scan/train_masks/benign (316).png,benign (316).png,Where is the tumor located in the image?,The benign tumor is located in the center of the image.,The tumor is identified in position center and close to the center.,train
breast_tumors_ct_scan/train_masks/benign (317).png,benign (317).png,In which part of the image is the tumor situated?,"The tumor, which is benign, is situated in the top left region and is located away from the center.",The tumor is positioned in top left and far from the center.,train
breast_tumors_ct_scan/train_masks/benign (318).png,benign (318).png,Can you describe the location of the tumor in the image?,The benign tumor is found in the top right and near the center of the image.,The tumor is present in position top right and near the center.,train
breast_tumors_ct_scan/train_masks/benign (319).png,benign (319).png,Where is the tumor located in the image?,The benign tumor is situated near the center of the bottom left position.,Position bottom left reveals the tumor and which is near the center.,train
breast_tumors_ct_scan/train_masks/benign (32).png,benign (32).png,In which part of the image is the tumor situated?,"The tumor, which is benign, is situated in the top left region and is not close to the center.",The tumor appears to be located in position top left and which is not near the center.,train
breast_tumors_ct_scan/train_masks/benign (320).png,benign (320).png,Can you describe the location of the tumor in the image?,The benign tumor is positioned in the top right part of the image and is distant from the center.,The tumor is observed in position top right and away from the center.,train
breast_tumors_ct_scan/train_masks/benign (322).png,benign (322).png,Where is the tumor located in the image?,The benign tumor is situated near the center of the top left position.,In position top left and the tumor is situated near the center.,train
breast_tumors_ct_scan/train_masks/benign (323).png,benign (323).png,In which part of the image is the tumor situated?,"The benign tumor is situated in the top right region, not near the center.",The tumor is present in position top right and away from the center.,train
breast_tumors_ct_scan/train_masks/benign (324).png,benign (324).png,Can you describe the location of the tumor in the image?,The benign tumor is found in the top right portion of the image and is located far from the center.,The tumor is detected in position top right and far from the center.,train
breast_tumors_ct_scan/train_masks/benign (325).png,benign (325).png,Where is the tumor located in the image?,The benign tumor is situated in the top right area and close to the center.,The tumor is located in position top right and near the center.,train
breast_tumors_ct_scan/train_masks/benign (326).png,benign (326).png,Is the tumor positioned towards the center of the image?,The tumor is not located near the center; it is situated in the top left part of the image.,Position top left shows the tumor and which is not near the center.,train
breast_tumors_ct_scan/train_masks/benign (327).png,benign (327).png,Can you describe the position of the tumor in the image?,The benign tumor is positioned in the top left part of the image and is far from the center.,The tumor is located in position top left and far from the center.,train
breast_tumors_ct_scan/train_masks/benign (328).png,benign (328).png,Where is the tumor located in the image?,"The benign tumor is located in the top right area, away from the center.",The tumor is visible in position top right and away from the center.,train
breast_tumors_ct_scan/train_masks/benign (329).png,benign (329).png,In which region of the image is the tumor found?,"The tumor, classified as benign, is positioned in the top right quadrant near the center.",The tumor appears to be located in position top right and which is near the center.,train
breast_tumors_ct_scan/train_masks/benign (33).png,benign (33).png,What is the location of the tumor in the image?,The benign tumor is located in the top left part of the image and is positioned away from the center.,Located in position top left and the tumor is away from the center.,train
breast_tumors_ct_scan/train_masks/benign (330).png,benign (330).png,Where is the tumor located in the image?,The benign tumor is located in the center of the image.,The tumor resides in position center and close to the center.,train
breast_tumors_ct_scan/train_masks/benign (331).png,benign (331).png,In which part of the image is the tumor found?,"The tumor, which is benign, is located in the top right region and is not centered.",Located in position top right and the tumor is away from the center.,train
breast_tumors_ct_scan/train_masks/benign (332).png,benign (332).png,Can you describe the location of the tumor in the image?,The benign tumor is found in the top left part of the image and is also near the center.,The tumor is present in position top left and near the center.,train
breast_tumors_ct_scan/train_masks/benign (333).png,benign (333).png,Where is the tumor located in the image?,"The benign tumor is located in the top left area, away from the center.",The tumor appears to be located in position top left and which is not near the center.,train
breast_tumors_ct_scan/train_masks/benign (334).png,benign (334).png,What is the position of the tumor in the image?,"The tumor, which is benign, is situated in the top left area and close to the center.",The tumor is observed in position top left and near the center.,train
breast_tumors_ct_scan/train_masks/benign (335).png,benign (335).png,Can you describe the position of the tumor in the image?,The benign tumor is positioned in the top right part of the image and is not near the center.,The tumor is found in position top right and which is not near the center.,train
breast_tumors_ct_scan/train_masks/benign (336).png,benign (336).png,Where is the tumor located in the image?,The benign tumor is situated in the top right area and is positioned away from the center.,Located in position top right and the tumor is away from the center.,train
breast_tumors_ct_scan/train_masks/benign (337).png,benign (337).png,In which part of the image is the tumor situated?,"The tumor, which is benign, is situated in the top right region and is not near the center.",The tumor is present in position top right and away from the center.,train
breast_tumors_ct_scan/train_masks/benign (338).png,benign (338).png,Can you describe the location of the tumor in the image?,The benign tumor is found in the top right portion of the image and is not near the center.,Located in position top right and the tumor is away from the center.,train
breast_tumors_ct_scan/train_masks/benign (339).png,benign (339).png,Where is the tumor located in the image?,The benign tumor is located in the central region of the image.,The tumor is identified in position center and close to the center.,train
breast_tumors_ct_scan/train_masks/benign (34).png,benign (34).png,In which part of the image is the tumor situated?,"The tumor, which is benign, is situated in the top left region and is not close to the center.",The tumor is found in position top left and which is not near the center.,train
breast_tumors_ct_scan/train_masks/benign (340).png,benign (340).png,Can you describe the location of the tumor in the image?,The benign tumor is positioned close to the center of the image.,The tumor resides in position center and close to the center.,train
breast_tumors_ct_scan/train_masks/benign (342).png,benign (342).png,Where is the tumor located in the image?,The benign tumor is located near the center of the image.,Position center contains the tumor and which is near the center.,train
breast_tumors_ct_scan/train_masks/benign (343).png,benign (343).png,What is the position of the tumor relative to the center of the image?,The tumor is located close to the center of the image and is classified as benign.,Located in position center and the tumor is near the center.,train
breast_tumors_ct_scan/train_masks/benign (344).png,benign (344).png,What is the position of the tumor in the image?,The benign tumor is found in the top left part of the image and is located far from the center.,In position top left and the tumor is situated far from the center.,train
breast_tumors_ct_scan/train_masks/benign (345).png,benign (345).png,Where is the tumor located in the image?,The benign tumor is situated in the top left area and near the center.,The tumor is identified in position top left and close to the center.,train
breast_tumors_ct_scan/train_masks/benign (347).png,benign (347).png,In which part of the image is the tumor situated?,"The benign tumor is situated in the top left region, away from the center.",The tumor is located in position top left and far from the center.,train
breast_tumors_ct_scan/train_masks/benign (348).png,benign (348).png,Can you describe the position of the tumor in the image?,The benign tumor is found in the top right and close to the center of the image.,The tumor is positioned in top right and close to the center.,train
breast_tumors_ct_scan/train_masks/benign (35).png,benign (35).png,Where is the tumor located in the image?,"The benign tumor is positioned in the top left area, away from the center.",The tumor is observed in position top left and away from the center.,train
breast_tumors_ct_scan/train_masks/benign (350).png,benign (350).png,In which region is the tumor found?,"The tumor, which is benign, is located close to the central area of the image.",The tumor is situated in position center and close to the center.,train
breast_tumors_ct_scan/train_masks/benign (351).png,benign (351).png,Can you describe the location of the tumor in the image?,The benign tumor is found in the central and near-central regions of the image.,The tumor is located in position center and near the center.,train
breast_tumors_ct_scan/train_masks/benign (352).png,benign (352).png,Where is the tumor located in the image?,The benign tumor is located in the top right quadrant and is positioned away from the center.,Located in position top right and the tumor is away from the center.,train
breast_tumors_ct_scan/train_masks/benign (353).png,benign (353).png,In which part of the image is the tumor found?,"The tumor, which is benign, is located in the top left area and is positioned away from the center.",In position top left and the tumor is situated far from the center.,train
breast_tumors_ct_scan/train_masks/benign (354).png,benign (354).png,Can you describe the location of the tumor in the image?,The benign tumor is located in the top left part of the image and is also near the center.,The tumor is observed in position top left and near the center.,train
breast_tumors_ct_scan/train_masks/benign (355).png,benign (355).png,Where is the tumor located in the image?,The benign tumor is located in the top left area and is not near the center.,The tumor is found in position top left and which is not near the center.,train
breast_tumors_ct_scan/train_masks/benign (356).png,benign (356).png,In which part of the image is the tumor situated?,"The tumor, which is benign, is situated in the top left region and is not near the center.",The tumor is observed in position top left and away from the center.,train
breast_tumors_ct_scan/train_masks/benign (357).png,benign (357).png,Can you describe the location of the tumor in the image?,The benign tumor is found in the top left portion and near the center of the image.,The tumor is observed in position top left and near the center.,train
breast_tumors_ct_scan/train_masks/benign (358).png,benign (358).png,Where is the tumor located in the image?,The benign tumor is situated in the top right area and close to the center.,The tumor is present in position top right and near the center.,train
breast_tumors_ct_scan/train_masks/benign (359).png,benign (359).png,What is the position of the tumor in the image?,"The tumor, which is benign, is situated in the top left area and close to the center.",The tumor is present in position top left and near the center.,train
breast_tumors_ct_scan/train_masks/benign (36).png,benign (36).png,Can you describe the location of the tumor in the image?,The benign tumor is found in the central part of the image.,The tumor is found in position center and which is near the center.,train
breast_tumors_ct_scan/train_masks/benign (360).png,benign (360).png,Where is the tumor located in the image?,"The benign tumor is located in the top right area, away from the center.",The tumor is marked in position top right and far from the center.,train
breast_tumors_ct_scan/train_masks/benign (361).png,benign (361).png,What is the position of the tumor in the image?,"The tumor, which is benign, is situated close to the center of the image.",Position center reveals the tumor and which is near the center.,train
breast_tumors_ct_scan/train_masks/benign (362).png,benign (362).png,Can you describe the location of the tumor in the image?,The benign tumor is located in the top left part of the image and near the center.,The tumor is detected in position top left and close to the center.,train
breast_tumors_ct_scan/train_masks/benign (363).png,benign (363).png,Where is the tumor located in the image?,The benign tumor is positioned in the top right area and close to the center.,The tumor is positioned in top right and close to the center.,train
breast_tumors_ct_scan/train_masks/benign (364).png,benign (364).png,In which part of the image is the tumor situated?,"The tumor, which is benign, is situated in the top left region and not near the center.",The tumor is found in position top left and which is not near the center.,train
breast_tumors_ct_scan/train_masks/benign (365).png,benign (365).png,Can you describe the location of the tumor?,The benign tumor is found in the top left and near the center region of the image.,The tumor is observed in position top left and near the center.,train
breast_tumors_ct_scan/train_masks/benign (366).png,benign (366).png,Where is the tumor located in the image?,"The benign tumor is situated in the top right area, close to the center.",The tumor appears to be located in position top right and which is near the center.,train
breast_tumors_ct_scan/train_masks/benign (367).png,benign (367).png,What is the position of the tumor in the image?,"The tumor, which is benign, is situated in the bottom left area and close to the center.",The tumor is observed in position bottom left and near the center.,train
breast_tumors_ct_scan/train_masks/benign (368).png,benign (368).png,Can you describe the location of the tumor in the image?,The benign tumor is found in the top left part of the image and is not near the center.,The tumor is positioned in top left and far from the center.,train
breast_tumors_ct_scan/train_masks/benign (369).png,benign (369).png,Where is the tumor located in the image?,"The benign tumor is situated in the top left area, away from the center of the image.",The tumor lies in position top left and away from the center of the image.,train
breast_tumors_ct_scan/train_masks/benign (37).png,benign (37).png,In which part of the image is the tumor situated?,"The tumor, which is benign, is situated in the top left region and is located away from the center.",The tumor is positioned in top left and far from the center.,train
breast_tumors_ct_scan/train_masks/benign (370).png,benign (370).png,Can you describe the position of the tumor in the image?,The benign tumor is positioned towards the top right and near the center of the image.,The tumor lies in position top right and near the center of the image.,train
breast_tumors_ct_scan/train_masks/benign (371).png,benign (371).png,Where is the tumor located in the image?,The benign tumor is located in the bottom right area and is positioned away from the center.,Located in position bottom right and the tumor is away from the center.,train
breast_tumors_ct_scan/train_masks/benign (372).png,benign (372).png,In which region of the image is the tumor found?,"The tumor, which is benign, is positioned in the top left and near the center.",The tumor is located in position top left and near the center.,train
breast_tumors_ct_scan/train_masks/benign (373).png,benign (373).png,Can you describe the location of the tumor in the image?,"The benign tumor is found in the top left part of the image, close to the center.",The tumor is identified in position top left and close to the center.,train
breast_tumors_ct_scan/train_masks/benign (374).png,benign (374).png,Where is the tumor located in the image?,"The benign tumor is located in the top left area, far from the center.",The tumor is in position top left and far from the center.,train
breast_tumors_ct_scan/train_masks/benign (375).png,benign (375).png,What is the position of the identified tumor?,"The tumor, which is benign, is found in the top left region and close to the center.",The tumor is identified in position top left and close to the center.,train
breast_tumors_ct_scan/train_masks/benign (376).png,benign (376).png,In which area of the image is the tumor found?,The benign tumor is found in the central region of the image.,Position center contains the tumor and which is near the center.,train
breast_tumors_ct_scan/train_masks/benign (378).png,benign (378).png,Where is the tumor located in the image?,"The benign tumor is located in the top right area of the image, away from the center.",In position top right and the tumor is far from the center of the image.,train
breast_tumors_ct_scan/train_masks/benign (379).png,benign (379).png,What is the position of the detected tumor?,"The tumor, which is benign, is situated in the top right area near the center.",The tumor is detected in position top right and close to the center.,train
breast_tumors_ct_scan/train_masks/benign (38).png,benign (38).png,Can you describe the location of the tumor?,"The benign tumor is found in the top right region, not near the center.",The tumor resides in position top right and away from the center.,train
breast_tumors_ct_scan/train_masks/benign (380).png,benign (380).png,Where is the tumor located in the image?,The benign tumor is located near the center of the top left region.,Located in position top left and the tumor is near the center.,train
breast_tumors_ct_scan/train_masks/benign (381).png,benign (381).png,In which region of the image is the tumor situated?,"The tumor, which is benign, is situated in the top left region close to the center.",The tumor is found in position top left and which is near the center.,train
breast_tumors_ct_scan/train_masks/benign (382).png,benign (382).png,In which part of the image is the tumor found?,"The benign tumor is found in the top left position, away from the center of the image.",The tumor is observed in position top left and away from the center.,train
breast_tumors_ct_scan/train_masks/benign (383).png,benign (383).png,Where is the tumor located in the image?,The benign tumor is located near the center of the image.,Position center contains the tumor and which is near the center.,train
breast_tumors_ct_scan/train_masks/benign (384).png,benign (384).png,What is the position of the tumor in the image?,"The tumor, which is benign, is located near the center in the top left area.",Position top left shows the tumor and which is near the center.,train
breast_tumors_ct_scan/train_masks/benign (385).png,benign (385).png,What is the position of the tumor in the image?,The benign tumor is found in the top right region and is not near the center of the image.,Located in position top right and the tumor is away from the center.,train
breast_tumors_ct_scan/train_masks/benign (386).png,benign (386).png,Where is the tumor located in the image?,"The benign tumor is situated in the top right area, far from the center.",In position top right and the tumor is situated far from the center.,train
breast_tumors_ct_scan/train_masks/benign (387).png,benign (387).png,What is the location of the tumor in the image?,"The tumor, which is benign, is situated in the top left and near the center of the image.",The tumor is positioned in top left and close to the center.,train
breast_tumors_ct_scan/train_masks/benign (388).png,benign (388).png,Can you describe the location of the tumor in the image?,The benign tumor is situated near the central area of the image.,The tumor is positioned in center and close to the center.,train
breast_tumors_ct_scan/train_masks/benign (389).png,benign (389).png,Where is the tumor located in the image?,The benign tumor is located in the top right area and close to the center.,The tumor is visible in position top right and close to the center.,train
breast_tumors_ct_scan/train_masks/benign (39).png,benign (39).png,What is the position of the tumor in the image?,"The tumor, which is benign, is located near the center of the top left area.",In position top left and the tumor is near the center of the image.,train
breast_tumors_ct_scan/train_masks/benign (390).png,benign (390).png,Can you describe the location of the tumor in the image?,"The benign tumor is found in the top right region, approximately at the center of the image.",Position top right contains the tumor and which is near the center.,train
breast_tumors_ct_scan/train_masks/benign (391).png,benign (391).png,Where is the tumor located in the image?,The benign tumor is positioned in the center of the image.,The tumor is positioned in center and close to the center.,train
breast_tumors_ct_scan/train_masks/benign (392).png,benign (392).png,What is the position of the tumor in the image?,"The tumor, which is benign, is situated in the central region of the image.",The tumor is observed in position center and near the center.,train
breast_tumors_ct_scan/train_masks/benign (393).png,benign (393).png,Can you describe the location of the tumor in the image?,The benign tumor is found near the center of the image.,The tumor is visible in position center and close to the center.,train
breast_tumors_ct_scan/train_masks/benign (394).png,benign (394).png,Where is the tumor located in the image?,"The benign tumor is situated in the top left area, close to the center.",The tumor appears to be located in position top left and which is near the center.,train
breast_tumors_ct_scan/train_masks/benign (395).png,benign (395).png,In which quadrant is the tumor positioned?,"The benign tumor is located in the top right quadrant, away from the central region.",In position top right and the tumor is situated far from the center.,train
breast_tumors_ct_scan/train_masks/benign (396).png,benign (396).png,What is the position of the benign tumor in the image?,The benign tumor is positioned in the top left region and is away from the center.,Position top left contains the tumor and which is not near the center.,train
breast_tumors_ct_scan/train_masks/benign (397).png,benign (397).png,Where is the tumor located in the image?,The benign tumor is located in the top left area and is not near the center.,Position top left contains the tumor and which is not near the center.,train
breast_tumors_ct_scan/train_masks/benign (398).png,benign (398).png,In which part of the image is the tumor found?,"The tumor, which is benign, is located in the top right area and is not centrally positioned.",In position top right and the tumor is situated far from the center.,train
breast_tumors_ct_scan/train_masks/benign (399).png,benign (399).png,Can you describe the location of the tumor in the image?,The benign tumor is positioned near the center of the image.,Position center reveals the tumor and which is near the center.,train
breast_tumors_ct_scan/train_masks/benign (40).png,benign (40).png,Where is the tumor located in the image?,The benign tumor is situated near the center of the top left position.,In position top left and the tumor is near the center of the image.,train
breast_tumors_ct_scan/train_masks/benign (400).png,benign (400).png,Can you describe the location of the tumor?,"The tumor, which is benign, is situated near the center of the image.",The tumor is positioned in center and close to the center.,train
breast_tumors_ct_scan/train_masks/benign (401).png,benign (401).png,What is the position of the tumor in the image?,The benign tumor is positioned in the top left part of the image and is far from the center.,The tumor is identified in position top left and far from the center.,train
breast_tumors_ct_scan/train_masks/benign (402).png,benign (402).png,Where is the tumor located in the image?,"The benign tumor is located in the top right area, far from the center.",The tumor is identified in position top right and far from the center.,train
breast_tumors_ct_scan/train_masks/benign (403).png,benign (403).png,What is the position of the tumor in the image?,"The tumor, which is benign, is situated in the top left region near the center.",The tumor is detected in position top left and close to the center.,train
breast_tumors_ct_scan/train_masks/benign (404).png,benign (404).png,Can you describe the location of the tumor in the image?,The benign tumor is found in the central part of the image and is close to the center.,The tumor is positioned in center and close to the center.,train
breast_tumors_ct_scan/train_masks/benign (405).png,benign (405).png,Where is the tumor located in the image?,The benign tumor is positioned in the center of the image.,The tumor is positioned in center and close to the center.,train
breast_tumors_ct_scan/train_masks/benign (406).png,benign (406).png,What is the position of the tumor in the image?,"The tumor, which is benign, is situated near the center of the image.",The tumor is located in position center and near the center.,train
breast_tumors_ct_scan/train_masks/benign (407).png,benign (407).png,Can you describe the location of the tumor in the image?,The benign tumor is positioned near the center of the image.,In position center and the tumor is near the center of the image.,train
breast_tumors_ct_scan/train_masks/benign (408).png,benign (408).png,Where is the tumor located in the image?,The benign tumor is located in the top left area and is far from the center.,The tumor is in position top left and far from the center.,train
breast_tumors_ct_scan/train_masks/benign (409).png,benign (409).png,What is the position of the tumor relative to the center of the image?,The tumor is situated close to the center of the image and is classified as benign.,Located in position center and the tumor is near the center.,train
breast_tumors_ct_scan/train_masks/benign (41).png,benign (41).png,Can you describe the location of the tumor in the image?,The benign tumor is positioned near the center of the image.,In position center and the tumor is near the center of the image.,train
