image_path,image_name,question,answer,position,split
brain_tumors_ct_scan/train_masks/290.png,290.png,In which part of the MRI image is the tumor situated?,"The tumor is situated in the top right area, away from the center.",The tumor is identified in position top right and far from the center.,train
brain_tumors_ct_scan/train_masks/2900.png,2900.png,Can you describe the location of the tumour in the MRI image?,The tumour is located in the lower left portion and adjacent to the center.,The tumor is positioned in bottom left and close to the center.,train
brain_tumors_ct_scan/train_masks/2901.png,2901.png,Where is the tumour located in the MRI image?,The tumour is situated in the central region of the MRI image.,The tumor resides in position center and close to the center.,train
brain_tumors_ct_scan/train_masks/2902.png,2902.png,What is the position of the tumour in the image?,The tumour is found near the center of the image.,The tumor is situated in position center and close to the center.,train
brain_tumors_ct_scan/train_masks/2903.png,2903.png,In which part of the MRI image is the tumour situated?,The tumour is positioned in the central and nearly central area of the MRI image.,The tumor lies in position center and near the center of the image.,train
brain_tumors_ct_scan/train_masks/2904.png,2904.png,Where is the tumour located in the MRI image?,The tumour is located in the central and near-central regions of the MRI image.,The tumor is observed in position center and near the center.,train
brain_tumors_ct_scan/train_masks/2905.png,2905.png,Can you describe the location of the tumour in the image?,The tumour is found close to the center of the MRI image.,The tumor is in position center and near the center.,train
brain_tumors_ct_scan/train_masks/2907.png,2907.png,Can you describe the position of the tumor in the MRI image?,"The tumor is positioned in the bottom right region, approximately at the center of the MRI image.",Position bottom right shows the tumor and which is near the center.,train
brain_tumors_ct_scan/train_masks/2909.png,2909.png,Where is the tumor located in the MRI image?,The tumor is located in the bottom right and close to the center of the MRI image.,The tumor resides in position bottom right and close to the center.,train
brain_tumors_ct_scan/train_masks/291.png,291.png,In which part of the MRI image can the tumor be seen?,"The tumor can be seen in the top right portion of the MRI image, not near the center.",The tumor is visible in position top right and away from the center.,train
brain_tumors_ct_scan/train_masks/2917.png,2917.png,Can you describe the location of the tumour in the MRI image?,"The tumour is located in the top left area, away from the center of the MRI image.",The tumor is located in position top left and far from the center.,train
brain_tumors_ct_scan/train_masks/2919.png,2919.png,Where is the tumour located in the MRI image?,The tumour is situated in the top left region and close to the center of the image.,The tumor is in position top left and near the center.,train
brain_tumors_ct_scan/train_masks/292.png,292.png,In which part of the MRI image is the tumour positioned?,"The tumour is found in the top right area, away from the center.",The tumor appears to be located in position top right and which is not near the center.,train
brain_tumors_ct_scan/train_masks/2921.png,2921.png,Can you describe the location of the tumour in the MRI?,The tumour is found near the central area of the image.,In position top left and the tumor is near the center of the image.,train
brain_tumors_ct_scan/train_masks/2922.png,2922.png,Where is the tumor located in the MRI image?,The tumor is located near the center in the top left position of the MRI image.,Position top left shows the tumor and which is near the center.,train
brain_tumors_ct_scan/train_masks/2923.png,2923.png,What part of the MRI image shows the tumor?,"The tumor is visible in the top left region, close to the center of the image.",Position top left reveals the tumor and which is near the center.,train
brain_tumors_ct_scan/train_masks/2928.png,2928.png,Can you describe the position of the tumour in the MRI?,"The tumour is found in the top left part of the MRI image, away from the center.",The tumor is visible in position top left and away from the center.,train
brain_tumors_ct_scan/train_masks/2929.png,2929.png,Where is the tumour located in the MRI image?,The tumour is located in the top left region of the MRI image.,The tumor is found in position top left and which is not near the center.,train
brain_tumors_ct_scan/train_masks/293.png,293.png,In which part of the image is the tumour found?,The tumour is positioned towards the top right side of the image.,The tumor is located in position top right and far from the center.,train
brain_tumors_ct_scan/train_masks/2930.png,2930.png,Can you describe the location of the tumour in the MRI image?,"The tumour is located in the top left area, away from the center of the MRI image.",The tumor is in position top left and far from the center.,train
brain_tumors_ct_scan/train_masks/2931.png,2931.png,Where is the tumour located in the MRI image?,The tumour is located in the top left region of the MRI image.,The tumor is identified in position top left and far from the center.,train
brain_tumors_ct_scan/train_masks/2932.png,2932.png,In which part of the image is the tumour situated?,The tumour is situated towards the top left of the image.,In position top left and the tumor is far from the center of the image.,train
brain_tumors_ct_scan/train_masks/2934.png,2934.png,Can you describe the location of the tumor in the MRI image?,The tumor is positioned near the center of the MRI image.,Position center shows the tumor and which is near the center.,train
brain_tumors_ct_scan/train_masks/2935.png,2935.png,Where is the tumour located in the MRI image?,The tumour is situated near the center of the MRI image.,In position center and the tumor is situated near the center.,train
brain_tumors_ct_scan/train_masks/2936.png,2936.png,Can you describe the position of the tumour in the image?,The tumour is situated in the center and close to the center of the MRI image.,The tumor is observed in position center and near the center.,train
brain_tumors_ct_scan/train_masks/2937.png,2937.png,Can you describe the location of the tumour in the MRI scan?,The tumour is positioned in the center and near the central area of the MRI image.,The tumor is identified in position center and close to the center.,train
brain_tumors_ct_scan/train_masks/2938.png,2938.png,Where is the tumour located in the MRI image?,The tumour is situated near the center of the MRI image.,Located in position center and the tumor is near the center.,train
brain_tumors_ct_scan/train_masks/294.png,294.png,In which part of the MRI image is the tumor situated?,"The tumor is found in the top left area, close to the center of the image.",Position top left shows the tumor and which is near the center.,train
brain_tumors_ct_scan/train_masks/2942.png,2942.png,Can you describe the location of the tumour in the MRI scan?,The tumour is positioned centrally and in the vicinity of the center in the MRI scan.,The tumor is marked in position center and near the center.,train
brain_tumors_ct_scan/train_masks/2944.png,2944.png,Where is the tumor located in the MRI image?,The tumor is located in the top left region of the MRI image and is not near the center.,Position top left contains the tumor and which is not near the center.,train
brain_tumors_ct_scan/train_masks/2945.png,2945.png,Is the tumor situated near the central area of the MRI image?,"No, the tumor is located in the top left region and is not near the center.",Position top left reveals the tumor and which is not near the center.,train
brain_tumors_ct_scan/train_masks/2946.png,2946.png,Can you describe the location of the tumour in the MRI?,"The tumour is located in the top left area, away from the center of the image.",The tumor is in position top left and far from the center.,train
brain_tumors_ct_scan/train_masks/2949.png,2949.png,Where is the tumor located in the MRI image?,The tumor is located in the top left region of the MRI image.,The tumor is visible in position top left and away from the center.,train
brain_tumors_ct_scan/train_masks/295.png,295.png,What part of the MRI image shows the tumour?,The tumour is positioned close to the middle of the image.,In position top left and the tumor is near the center of the image.,train
brain_tumors_ct_scan/train_masks/2950.png,2950.png,Can you describe the location of the tumour in the MRI image?,The tumour is located in the upper left portion of the MRI image.,The tumor is located in position top left and far from the center.,train
brain_tumors_ct_scan/train_masks/2962.png,2962.png,Where is the tumour located in the MRI image?,The tumour is situated in the top left and near the center of the image.,The tumor is observed in position top left and near the center.,train
brain_tumors_ct_scan/train_masks/2967.png,2967.png,Can you describe the position of the tumour in the MRI scan?,The tumour is found in the middle and close to the middle of the image.,The tumor lies in position center and near the center of the image.,train
brain_tumors_ct_scan/train_masks/297.png,297.png,Can you describe the position of the tumour in the image?,"The tumour is found in the top right position, not near the center of the image.",The tumor is present in position top right and away from the center.,train
brain_tumors_ct_scan/train_masks/2975.png,2975.png,Where is the tumour located in the MRI image?,The tumour is situated in the bottom right and near the center of the MRI image.,The tumor is located in position bottom right and near the center.,train
brain_tumors_ct_scan/train_masks/2976.png,2976.png,Can you describe the position of the tumor in the MRI scan?,The tumor is situated in the lower right area and close to the center of the image.,The tumor lies in position bottom right and near the center of the image.,train
brain_tumors_ct_scan/train_masks/298.png,298.png,Can you describe the position of the tumor in the MRI image?,"The tumor is found in the top right portion of the MRI image, far from the center.",The tumor is identified in position top right and far from the center.,train
brain_tumors_ct_scan/train_masks/2983.png,2983.png,Where is the tumour located in the MRI image?,The tumour is located in the top left and near the center of the MRI image.,The tumor is observed in position top left and near the center.,train
brain_tumors_ct_scan/train_masks/2985.png,2985.png,In which part of the MRI image can the tumour be found?,The tumour is positioned towards the top left and close to the center.,The tumor is situated in position top left and close to the center.,train
brain_tumors_ct_scan/train_masks/2989.png,2989.png,What is the position of the tumour relative to the center of the image?,"The tumour is positioned far from the center of the image, specifically in the top left area.",In position top left and the tumor is far from the center of the image.,train
brain_tumors_ct_scan/train_masks/299.png,299.png,Where is the tumor located in the MRI image?,The tumor is located in the top left region of the MRI image.,The tumor is marked in position top left and far from the center.,train
brain_tumors_ct_scan/train_masks/2992.png,2992.png,Can you describe the position of the tumour in the image?,The tumour is found near the middle of the MRI image.,The tumor is in position center and near the center.,train
brain_tumors_ct_scan/train_masks/3.png,3.png,What is the position of the tumor in the MRI scan?,"The tumor is located in the top right region, near the center of the MRI image.",Position top right shows the tumor and which is near the center.,train
brain_tumors_ct_scan/train_masks/30.png,30.png,Where is the tumour located in the MRI image?,"The tumour is located in the top left area, close to the center of the image.",The tumor is found in position top left and which is near the center.,train
brain_tumors_ct_scan/train_masks/300.png,300.png,Can you describe the position of the tumour in the MRI scan?,The tumour is found in the top left area and close to the center.,The tumor is visible in position top left and close to the center.,train
brain_tumors_ct_scan/train_masks/3005.png,3005.png,Can you describe the location of the tumor in the MRI image?,"The tumor is found in the top right section, approximately at the center of the MRI image.",Position top right shows the tumor and which is near the center.,train
brain_tumors_ct_scan/train_masks/3006.png,3006.png,Where is the tumor located in the MRI image?,"The tumor is located in the top right area of the MRI image, near the center.",Position top right contains the tumor and which is near the center.,train
brain_tumors_ct_scan/train_masks/3007.png,3007.png,In which part of the MRI image can the tumour be seen?,The tumour is visible in the top right region and close to the center.,The tumor is visible in position top right and close to the center.,train
brain_tumors_ct_scan/train_masks/301.png,301.png,Can you describe the position of the tumour in the MRI image?,"The tumour is found in the top left portion of the MRI image, far from the center.",The tumor is in position top left and far from the center.,train
brain_tumors_ct_scan/train_masks/3010.png,3010.png,Where is the tumor located in the MRI image?,"The tumor is situated in the bottom left area, close to the center of the image.",The tumor appears to be located in position bottom left and which is near the center.,train
brain_tumors_ct_scan/train_masks/302.png,302.png,Is the tumour positioned towards the center of the image?,"No, the tumour is positioned in the top left area and is not near the center.",Position top left reveals the tumor and which is not near the center.,train
brain_tumors_ct_scan/train_masks/3020.png,3020.png,What is the position of the tumor relative to the center of the MRI image?,The tumor is positioned in the top right and away from the center of the MRI image.,The tumor is situated in position top right and far from the center.,train
brain_tumors_ct_scan/train_masks/3023.png,3023.png,Where is the tumour located in the MRI image?,The tumour is situated in the top left region and near the center of the image.,The tumor is visible in position top left and close to the center.,train
brain_tumors_ct_scan/train_masks/3024.png,3024.png,Can you describe the position of the tumour in the image?,The tumour is found in the central region of the MRI image.,In position center and the tumor is situated near the center.,train
brain_tumors_ct_scan/train_masks/3025.png,3025.png,In which part of the MRI image is the tumor found?,The tumor is found in the central area and adjacent to the center of the MRI image.,The tumor is present in position center and near the center.,train
brain_tumors_ct_scan/train_masks/3026.png,3026.png,Where is the tumour located in the MRI image?,The tumour is located in the central region of the MRI image.,The tumor is observed in position center and near the center.,train
brain_tumors_ct_scan/train_masks/3027.png,3027.png,Can you describe the position of the tumor in the MRI scan?,"The tumor is found in the top left region, near the central part of the image.",The tumor appears to be located in position top left and which is near the center.,train
brain_tumors_ct_scan/train_masks/3028.png,3028.png,What is the position of the tumor relative to the MRI image?,The tumor is positioned in the top left and near the center of the MRI image.,The tumor is observed in position top left and near the center.,train
brain_tumors_ct_scan/train_masks/303.png,303.png,Where is the tumour located in the MRI image?,The tumour is situated in the top left region of the MRI image.,The tumor is in position top left and far from the center.,train
brain_tumors_ct_scan/train_masks/3030.png,3030.png,In which part of the MRI image is the tumour found?,The tumour is positioned towards the top right side of the image.,The tumor is located in position top right and far from the center.,train
brain_tumors_ct_scan/train_masks/3032.png,3032.png,Can you describe the position of the tumor in the MRI image?,"The tumor is found in the top right part of the MRI image, not near the center.",The tumor is observed in position top right and away from the center.,train
brain_tumors_ct_scan/train_masks/3033.png,3033.png,Where is the tumor located in the MRI image?,The tumor is located in the top right quadrant of the MRI image.,Position top right contains the tumor and which is not near the center.,train
brain_tumors_ct_scan/train_masks/3034.png,3034.png,Can you describe the location of the tumor in the image?,"The tumor is found in the top right area, close to the center of the image.",The tumor is located in position top right and near the center.,train
brain_tumors_ct_scan/train_masks/3035.png,3035.png,What is the approximate location of the tumor in the MRI?,The tumor is positioned near the center but slightly towards the top right of the MRI image.,In position top right and the tumor is situated near the center.,train
brain_tumors_ct_scan/train_masks/3036.png,3036.png,Where is the tumour located in the MRI image?,The tumour is situated in the top right region of the MRI image.,The tumor appears to be located in position top right and which is not near the center.,train
brain_tumors_ct_scan/train_masks/3037.png,3037.png,In which part of the image is the tumour positioned?,The tumour is found towards the top right side of the image.,The tumor lies in position top right and away from the center of the image.,train
brain_tumors_ct_scan/train_masks/3038.png,3038.png,What is the location of the tumour relative to the center of the MRI image?,The tumour is located away from the center and in the top right area of the MRI image.,Located in position top right and the tumor is away from the center.,train
brain_tumors_ct_scan/train_masks/3040.png,3040.png,Where is the tumour located in the MRI image?,The tumour is situated in the top right region of the MRI image.,The tumor is located in position top right and far from the center.,train
brain_tumors_ct_scan/train_masks/3041.png,3041.png,In which part of the MRI image is the tumor situated?,"The tumor is situated in the top right region of the MRI image, away from the center.",Position top right contains the tumor and which is not near the center.,train
brain_tumors_ct_scan/train_masks/3048.png,3048.png,Can you describe the location of the tumour in the MRI image?,"The tumour is located in the top right region, approximately near the center.",The tumor is in position top right and near the center.,train
brain_tumors_ct_scan/train_masks/305.png,305.png,Where is the tumour located in the MRI image?,The tumour is located in the top right area of the MRI image.,The tumor is observed in position top right and away from the center.,train
brain_tumors_ct_scan/train_masks/3052.png,3052.png,In which part of the image is the tumour found?,The tumour is positioned towards the top left of the image.,The tumor lies in position top left and away from the center of the image.,train
brain_tumors_ct_scan/train_masks/3053.png,3053.png,Can you describe the location of the tumour in the MRI image?,"The tumour is located in the top left area, away from the central part of the MRI image.",The tumor is in position top left and far from the center.,train
brain_tumors_ct_scan/train_masks/3054.png,3054.png,Where is the tumour located in the MRI image?,The tumour is located in the top left region of the MRI image.,The tumor is identified in position top left and far from the center.,train
brain_tumors_ct_scan/train_masks/3058.png,3058.png,In which part of the image is the tumour found?,The tumour is positioned towards the top right area of the MRI image.,The tumor is positioned in top right and far from the center.,train
brain_tumors_ct_scan/train_masks/3059.png,3059.png,Can you describe the position of the tumour in the MRI image?,"The tumour is positioned in the top right area, away from the center.",In position top right and the tumor is situated far from the center.,train
brain_tumors_ct_scan/train_masks/306.png,306.png,Where is the tumour located in the MRI image?,The tumour is positioned in the top right area of the MRI image.,In position top right and the tumor is situated far from the center.,train
brain_tumors_ct_scan/train_masks/3060.png,3060.png,In which part of the MRI image can the tumour be found?,The tumour is found in the top right region of the MRI image.,Located in position top right and the tumor is away from the center.,train
brain_tumors_ct_scan/train_masks/3061.png,3061.png,In which area of the MRI image is the tumour found?,"The tumour is located near the center, in the top right part of the MRI image.",In position top right and the tumor is near the center of the image.,train
brain_tumors_ct_scan/train_masks/307.png,307.png,Where is the tumour located in the MRI image?,The tumour is located in the top right region of the MRI image.,The tumor is detected in position top right and far from the center.,train
brain_tumors_ct_scan/train_masks/308.png,308.png,In which part of the MRI image is the tumour found?,The tumour is positioned towards the top right side of the image.,Located in position top right and the tumor is away from the center.,train
brain_tumors_ct_scan/train_masks/309.png,309.png,Can you describe the position of the tumor in the MRI image?,"The tumor is positioned in the top right area, away from the center of the MRI image.",The tumor is observed in position top right and away from the center.,train
brain_tumors_ct_scan/train_masks/31.png,31.png,Where is the tumour located in the MRI image?,The tumour is located in the top left and near the center of the MRI image.,The tumor is present in position top left and near the center.,train
brain_tumors_ct_scan/train_masks/310.png,310.png,In which part of the MRI image is the tumour situated?,The tumour is situated in the top right region of the image.,The tumor is visible in position top right and away from the center.,train
brain_tumors_ct_scan/train_masks/312.png,312.png,Can you describe the location of the tumor in the MRI?,"The tumor is found in the bottom right region, approximately at the center of the image.",Position bottom right reveals the tumor and which is near the center.,train
brain_tumors_ct_scan/train_masks/313.png,313.png,Where is the tumour located in the MRI image?,The tumour is located in the bottom right and near the center of the image.,The tumor is observed in position bottom right and near the center.,train
brain_tumors_ct_scan/train_masks/314.png,314.png,In which area of the MRI image is the tumor found?,The tumor is found in the bottom right region and close to the center of the MRI image.,The tumor is observed in position bottom right and near the center.,train
brain_tumors_ct_scan/train_masks/316.png,316.png,Can you describe the position of the tumour in the MRI image?,The tumour is positioned in the bottom left of the MRI image and is situated near the center.,Position bottom left contains the tumor and which is near the center.,train
brain_tumors_ct_scan/train_masks/317.png,317.png,Where is the tumour located in the MRI image?,The tumour is situated in the bottom left region and close to the center of the image.,The tumor is located in position bottom left and near the center.,train
brain_tumors_ct_scan/train_masks/318.png,318.png,In which part of the MRI image is the tumor situated?,"The tumor is situated in the bottom right area, near the center of the image.",The tumor is situated in position bottom right and close to the center.,train
brain_tumors_ct_scan/train_masks/319.png,319.png,Can you describe the location of the tumor in the MRI image?,"The tumor is located in the upper right portion, adjacent to the center of the image.",The tumor is positioned in top right and close to the center.,train
brain_tumors_ct_scan/train_masks/320.png,320.png,Where is the tumour located in the MRI image?,The tumour is located in the top left and near the center of the MRI image.,The tumor is present in position top left and near the center.,train
brain_tumors_ct_scan/train_masks/325.png,325.png,Can you describe the position of the tumour in the MRI?,The tumour is found in the bottom left area and close to the center.,The tumor is marked in position bottom left and near the center.,train
brain_tumors_ct_scan/train_masks/326.png,326.png,Can you describe the location of the tumour in the MRI image?,The tumour is located in the upper left portion of the MRI image.,The tumor is positioned in top left and far from the center.,train
brain_tumors_ct_scan/train_masks/327.png,327.png,Where is the tumour located in the MRI image?,The tumour is located in the top left region of the MRI image.,The tumor is marked in position top left and far from the center.,train
brain_tumors_ct_scan/train_masks/328.png,328.png,In which part of the MRI image is the tumor situated?,"The tumor is situated in the top left area of the MRI image, away from the central region.",Position top left shows the tumor and which is not near the center.,train
brain_tumors_ct_scan/train_masks/329.png,329.png,What is the position of the tumour relative to the center of the MRI image?,"The tumour is positioned in the top left, which is away from the center of the image.",The tumor is visible in position top left and away from the center.,train
brain_tumors_ct_scan/train_masks/33.png,33.png,Where is the tumour located in the MRI image?,The tumour is located in the top left and near the center of the image.,The tumor is present in position top left and near the center.,train
brain_tumors_ct_scan/train_masks/330.png,330.png,In which part of the image is the tumour situated?,The tumour is situated in the top left region of the image.,In position top left and the tumor is far from the center of the image.,train
brain_tumors_ct_scan/train_masks/331.png,331.png,What is the position of the tumour relative to the center of the MRI image?,"The tumour is positioned far from the center, specifically in the top left part of the MRI image.",In position top left and the tumor is situated far from the center.,train
brain_tumors_ct_scan/train_masks/334.png,334.png,Where is the tumor located in the MRI image?,The tumor is located in the top right quadrant of the MRI image.,Position top right shows the tumor and which is not near the center.,train
brain_tumors_ct_scan/train_masks/335.png,335.png,In which part of the MRI image is the tumour situated?,"The tumour is situated in the top right area, away from the center.",The tumor is detected in position top right and far from the center.,train
brain_tumors_ct_scan/train_masks/336.png,336.png,Can you describe the location of the tumour in the MRI image?,"The tumour is found in the top left part of the image, near the center.",The tumor is detected in position top left and close to the center.,train
brain_tumors_ct_scan/train_masks/337.png,337.png,Where is the tumor located in the MRI image?,The tumor is situated in the top left region of the MRI image.,The tumor is positioned in top left and far from the center.,train
brain_tumors_ct_scan/train_masks/338.png,338.png,In which part of the MRI image can the tumour be found?,The tumour can be found in the top left area of the MRI image.,In position top left and the tumor is situated far from the center.,train
brain_tumors_ct_scan/train_masks/339.png,339.png,Can you describe the position of the tumour in the MRI image?,The tumour is found in the top left portion of the MRI image.,The tumor is identified in position top left and far from the center.,train
brain_tumors_ct_scan/train_masks/341.png,341.png,Where is the tumour located in the MRI image?,"The tumour is located in the bottom left area, near the center of the image.",The tumor is situated in position bottom left and close to the center.,train
brain_tumors_ct_scan/train_masks/342.png,342.png,What is the position of the tumour relative to the bottom left area?,"The tumour is located near the center, which is away from the bottom left area.",In position bottom left and the tumor is situated near the center.,train
brain_tumors_ct_scan/train_masks/343.png,343.png,What is the position of the tumor in the MRI scan?,"The tumor is situated in the bottom left region, approximately at the center of the image.",Position bottom left shows the tumor and which is near the center.,train
brain_tumors_ct_scan/train_masks/344.png,344.png,Where is the tumour located in the MRI image?,The tumour is situated in the bottom left area and near the center of the image.,The tumor is visible in position bottom left and close to the center.,train
brain_tumors_ct_scan/train_masks/345.png,345.png,In which part of the MRI image is the tumour found?,The tumour is positioned towards the lower left side and close to the central area.,The tumor is positioned in bottom left and close to the center.,train
brain_tumors_ct_scan/train_masks/346.png,346.png,Can you describe the location of the tumour in the MRI image?,The tumour is located in the lower left region and adjacent to the central part of the image.,The tumor is observed in position bottom left and near the center.,train
brain_tumors_ct_scan/train_masks/347.png,347.png,Where is the tumour located in the MRI image?,The tumour is located in the bottom left region and near the center of the image.,The tumor is visible in position bottom left and close to the center.,train
brain_tumors_ct_scan/train_masks/349.png,349.png,In which part of the MRI image is the tumor situated?,The tumor is situated in the upper right region of the MRI image.,The tumor is positioned in top right and far from the center.,train
brain_tumors_ct_scan/train_masks/35.png,35.png,Can you describe the position of the tumour in the MRI image?,The tumour is found in the bottom right corner of the MRI image.,The tumor is in position bottom right and far from the center.,train
brain_tumors_ct_scan/train_masks/352.png,352.png,Where is the tumour located in the MRI image?,The tumour is located in the top right region of the MRI image.,The tumor is situated in position top right and far from the center.,train
brain_tumors_ct_scan/train_masks/355.png,355.png,In which part of the image is the tumour found?,"The tumour is positioned towards the top right side, close to the center.",The tumor lies in position top right and near the center of the image.,train
brain_tumors_ct_scan/train_masks/356.png,356.png,In which part of the MRI image is the tumor located?,"The tumor is located in the top right, approximately at the center of the image.",The tumor appears to be located in position top right and which is near the center.,train
brain_tumors_ct_scan/train_masks/357.png,357.png,Where is the tumor located in the MRI image?,The tumor is located in the top left region of the MRI image.,The tumor is situated in position top left and far from the center.,train
brain_tumors_ct_scan/train_masks/358.png,358.png,In which part of the MRI image can the tumour be found?,The tumour is situated in the top left area of the MRI image.,In position top left and the tumor is situated far from the center.,train
brain_tumors_ct_scan/train_masks/359.png,359.png,What is the position of the tumour relative to the center of the MRI image?,"The tumour is positioned in the top left, which is far from the center of the MRI image.",The tumor is positioned in top left and far from the center.,train
brain_tumors_ct_scan/train_masks/360.png,360.png,Where is the tumour located in the MRI image?,The tumour is located in the top left region of the MRI image.,The tumor resides in position top left and away from the center.,train
brain_tumors_ct_scan/train_masks/361.png,361.png,In which part of the MRI image is the tumor situated?,The tumor is situated in the top left region of the MRI image.,Position top left shows the tumor and which is not near the center.,train
brain_tumors_ct_scan/train_masks/363.png,363.png,Can you describe the location of the tumor in the MRI?,"The tumor is situated in the top left portion of the MRI image, at a distance from the center.",The tumor is detected in position top left and far from the center.,train
brain_tumors_ct_scan/train_masks/365.png,365.png,Where is the tumour located in the MRI image?,The tumour is located in the top left region of the MRI image.,The tumor is marked in position top left and far from the center.,train
brain_tumors_ct_scan/train_masks/366.png,366.png,In which part of the image is the tumour situated?,The tumour is situated in the top left region of the image.,In position top left and the tumor is far from the center of the image.,train
brain_tumors_ct_scan/train_masks/367.png,367.png,Can you describe the location of the tumour in the image?,"The tumour is located in the top left area, away from the center of the image.",The tumor lies in position top left and away from the center of the image.,train
brain_tumors_ct_scan/train_masks/368.png,368.png,Where is the tumour located in the MRI image?,The tumour is located in the top left region of the MRI image.,The tumor resides in position top left and away from the center.,train
brain_tumors_ct_scan/train_masks/369.png,369.png,In which part of the MRI image is the tumour found?,The tumour is positioned towards the top left side of the image.,The tumor is present in position top left and away from the center.,train
brain_tumors_ct_scan/train_masks/370.png,370.png,Can you describe the position of the tumour in the MRI image?,"The tumour is found in the top right area, away from the center of the MRI image.",The tumor is identified in position top right and far from the center.,train
brain_tumors_ct_scan/train_masks/371.png,371.png,Where is the tumour located in the MRI image?,The tumour is located in the top right region of the MRI image.,The tumor is visible in position top right and away from the center.,train
brain_tumors_ct_scan/train_masks/372.png,372.png,In which part of the image is the tumour situated?,The tumour is situated in the top right region of the image.,The tumor appears to be located in position top right and which is not near the center.,train
brain_tumors_ct_scan/train_masks/373.png,373.png,Can you describe the position of the tumor in the MRI image?,The tumor is positioned in the top right region of the MRI image.,The tumor is marked in position top right and far from the center.,train
brain_tumors_ct_scan/train_masks/374.png,374.png,Where is the tumour located in the MRI image?,The tumour is situated in the top right region of the MRI image.,The tumor resides in position top right and away from the center.,train
brain_tumors_ct_scan/train_masks/375.png,375.png,In which part of the MRI image is the tumor situated?,The tumor is situated in the top right region of the MRI image.,The tumor is found in position top right and which is not near the center.,train
brain_tumors_ct_scan/train_masks/376.png,376.png,Can you describe the position of the tumour in the MRI image?,"The tumour is positioned in the top right corner of the MRI image, far from the central region.",The tumor is marked in position top right and far from the center.,train
brain_tumors_ct_scan/train_masks/377.png,377.png,Where is the tumor located in the MRI image?,The tumor is located in the top right quadrant of the MRI image.,Position top right contains the tumor and which is not near the center.,train
brain_tumors_ct_scan/train_masks/378.png,378.png,In which part of the MRI image is the tumour situated?,"The tumour is situated in the top right area, away from the center.",The tumor is present in position top right and away from the center.,train
brain_tumors_ct_scan/train_masks/379.png,379.png,Can you describe the location of the tumour in the MRI image?,"The tumour is found in the bottom left part of the MRI image, away from the center.",The tumor is found in position bottom left and which is not near the center.,train
brain_tumors_ct_scan/train_masks/38.png,38.png,Where is the tumour located in the MRI image?,The tumour is situated in the top left region and near the center of the image.,The tumor is positioned in top left and close to the center.,train
brain_tumors_ct_scan/train_masks/380.png,380.png,In which part of the MRI image is the tumour found?,The tumour is positioned towards the lower left side of the image.,In position bottom left and the tumor is situated far from the center.,train
brain_tumors_ct_scan/train_masks/381.png,381.png,Can you describe the position of the tumour in the MRI?,The tumour is found in the lower left portion of the MRI image.,The tumor is situated in position bottom left and far from the center.,train
brain_tumors_ct_scan/train_masks/382.png,382.png,Where is the tumor located in the MRI image?,"The tumor is located in the top left region, near the center of the image.",The tumor is found in position top left and which is near the center.,train
brain_tumors_ct_scan/train_masks/383.png,383.png,Can you describe the position of the tumour in the MRI scan?,The tumour is found in the top left region and near the central part of the image.,The tumor is located in position top left and near the center.,train
brain_tumors_ct_scan/train_masks/384.png,384.png,Can you describe the location of the tumour in the MRI image?,"The tumour is located in the top left region, approximately at the center of the MRI image.",Position top left reveals the tumor and which is near the center.,train
brain_tumors_ct_scan/train_masks/385.png,385.png,Where is the tumor located in the MRI image?,The tumor is positioned near the center in the top left section of the MRI image.,Position top left shows the tumor and which is near the center.,train
brain_tumors_ct_scan/train_masks/386.png,386.png,In which part of the MRI image is the tumour situated?,"The tumour is situated in the top left region, near the central part of the image.",The tumor is found in position top left and which is near the center.,train
brain_tumors_ct_scan/train_masks/387.png,387.png,In which part of the MRI image is the tumor found?,The tumor is found in the top left and near the center of the MRI image.,The tumor is marked in position top left and near the center.,train
brain_tumors_ct_scan/train_masks/388.png,388.png,Where is the tumor located in the MRI image?,The tumor is located in the top left area and near the center of the MRI image.,The tumor is detected in position top left and close to the center.,train
brain_tumors_ct_scan/train_masks/389.png,389.png,Can you describe the location of the tumour in the MRI scan?,"The tumour is positioned towards the top left side, near the central area of the image.",The tumor appears to be located in position top left and which is near the center.,train
brain_tumors_ct_scan/train_masks/39.png,39.png,In which part of the MRI image is the tumor found?,"The tumor is found in the top left portion of the MRI image, near the center.",The tumor is detected in position top left and close to the center.,train
brain_tumors_ct_scan/train_masks/390.png,390.png,Where is the tumor located in the MRI image?,The tumor is located near the center in the top right position of the MRI image.,Position top right shows the tumor and which is near the center.,train
brain_tumors_ct_scan/train_masks/391.png,391.png,In which part of the MRI image can the tumour be found?,The tumour is positioned towards the top right area and close to the center.,The tumor is located in position top right and near the center.,train
brain_tumors_ct_scan/train_masks/392.png,392.png,In which part of the image is the tumour located?,"The tumour is positioned towards the top right side, near the central region of the image.",The tumor lies in position top right and near the center of the image.,train
brain_tumors_ct_scan/train_masks/395.png,395.png,Where is the tumor located in the MRI image?,The tumor is located in the bottom left and near the center of the MRI image.,The tumor is observed in position bottom left and near the center.,train
brain_tumors_ct_scan/train_masks/396.png,396.png,What part of the MRI image shows the tumour?,"The tumour is positioned in the bottom left area of the image, close to the center.",In position bottom left and the tumor is near the center of the image.,train
brain_tumors_ct_scan/train_masks/397.png,397.png,In which part of the MRI image is the tumor found?,"The tumor is found in the bottom left portion of the image, close to the center.",The tumor is detected in position bottom left and close to the center.,train
