image_path,image_name,question,answer,position,split
polyp_endoscopy/train_masks/cju1cyjb5qtie0993njqne9m3.png,cju1cyjb5qtie0993njqne9m3.png,In which part of the image is the tumor located?,The tumor is positioned at the center and near the center of the image.,The tumor is present in position center and near the center.,train
polyp_endoscopy/train_masks/cju1d31sp4d4k0878r3fr02ul.png,cju1d31sp4d4k0878r3fr02ul.png,Where is the tumor located in the image?,The tumor is positioned near the center of the image.,Position center reveals the tumor and which is near the center.,train
polyp_endoscopy/train_masks/cju1d50a94qf50855wsowacrc.png,cju1d50a94qf50855wsowacrc.png,In which part of the image is the polyp found?,The polyp is situated towards the bottom right side of the image.,The tumor is marked in position bottom right and far from the center.,train
polyp_endoscopy/train_masks/cju1d96gsv62d09881b3wecw2.png,cju1d96gsv62d09881b3wecw2.png,What is the location of the tumor in the medical image?,The tumor is positioned in the central part of the image.,The tumor is visible in position center and close to the center.,train
polyp_endoscopy/train_masks/cju1dfeupuzlw0835gnxip369.png,cju1dfeupuzlw0835gnxip369.png,Where is the tumor located in the image?,The tumor is located in the bottom left area of the image and is not close to the center.,The tumor is found in position bottom left and which is not near the center.,train
polyp_endoscopy/train_masks/cju1dg44i4z3w0801nyz4p6zf.png,cju1dg44i4z3w0801nyz4p6zf.png,In which part of the image is the polyp situated?,The polyp is situated in the lower left portion of the image.,The tumor is found in position bottom left and which is not near the center.,train
polyp_endoscopy/train_masks/cju1dhfok4mhe0878jlgrag0h.png,cju1dhfok4mhe0878jlgrag0h.png,What is the location of the lesion in the image?,The lesion is positioned centrally and close to the center of the image.,The tumor lies in position center and near the center of the image.,train
polyp_endoscopy/train_masks/cju1dia8hvc6v098827mgffnm.png,cju1dia8hvc6v098827mgffnm.png,Where is the tumor located in the medical image?,"The tumor is situated in the bottom right area, close to the center of the image.",The tumor is found in position bottom right and which is near the center.,train
polyp_endoscopy/train_masks/cju1djtprvd7b0988thwwrg09.png,cju1djtprvd7b0988thwwrg09.png,Can you describe the location of the polyp in the image?,"The polyp is found in the bottom right area of the image, away from the central region.",Position bottom right shows the tumor and which is not near the center.,train
polyp_endoscopy/train_masks/cju1dnz61vfp40988e78bkjga.png,cju1dnz61vfp40988e78bkjga.png,Can you describe the location of the polyp in the image?,"The polyp is located in the top right region, away from the center.",Located in position top right and the tumor is away from the center.,train
polyp_endoscopy/train_masks/cju1dq3x1vgx109889c7wyirg.png,cju1dq3x1vgx109889c7wyirg.png,Where is the polyp located in the image?,The polyp is situated near the center of the image.,In position center and the tumor is near the center of the image.,train
polyp_endoscopy/train_masks/cju1drnhbrb9409935wi7vkhg.png,cju1drnhbrb9409935wi7vkhg.png,Can you describe the position of the polyp relative to the image?,The polyp is positioned near the center of the image.,The tumor appears to be located in position center and which is near the center.,train
polyp_endoscopy/train_masks/cju1efbr0rqxz09931z0lf4vf.png,cju1efbr0rqxz09931z0lf4vf.png,In which part of the image is the lesion located?,The lesion is positioned towards the top right side of the image.,The tumor resides in position top right and away from the center.,train
polyp_endoscopy/train_masks/cju1egh885m1l0855ci1lt37c.png,cju1egh885m1l0855ci1lt37c.png,Where is the polyp located in the medical image?,The polyp is located in the bottom left area of the image.,Located in position bottom left and the tumor is away from the center.,train
polyp_endoscopy/train_masks/cju1egx9pvz2n0988eoy8jp23.png,cju1egx9pvz2n0988eoy8jp23.png,In which part of the image is the tumor situated?,"The tumor is situated in the bottom right area of the image, away from the center.",Position bottom right shows the tumor and which is not near the center.,train
polyp_endoscopy/train_masks/cju1ejj7dvqfa0835ra184v5m.png,cju1ejj7dvqfa0835ra184v5m.png,What is the location of the lesion in the image?,The lesion is positioned close to the center of the image.,The tumor resides in position center and close to the center.,train
polyp_endoscopy/train_masks/cju1erep75us208553i4ofwwe.png,cju1erep75us208553i4ofwwe.png,Where is the polyp located in the medical image?,The polyp is situated near the center of the image.,In position center and the tumor is situated near the center.,train
polyp_endoscopy/train_masks/cju1euant5l960878iqj5vvto.png,cju1euant5l960878iqj5vvto.png,In which part of the image is the polyp found?,"The polyp is positioned towards the bottom right side of the image, not near the central region.",The tumor lies in position bottom right and away from the center of the image.,train
polyp_endoscopy/train_masks/cju1euuc65wm00799m4sjdnnn.png,cju1euuc65wm00799m4sjdnnn.png,What is the location of the tumor relative to the image?,The tumor is positioned centrally within the image.,The tumor is in position center and near the center.,train
polyp_endoscopy/train_masks/cju1ewnoh5z030855vpex9uzt.png,cju1ewnoh5z030855vpex9uzt.png,Where is the tumor located within the image?,The tumor is situated in the central and near central regions of the image.,The tumor lies in position center and near the center of the image.,train
polyp_endoscopy/train_masks/cju1expq45zst0855rjqwwj4m.png,cju1expq45zst0855rjqwwj4m.png,Can you describe the position of the polyp in the image?,The polyp is found near the center of the image.,The tumor is in position center and near the center.,train
polyp_endoscopy/train_masks/cju1f15k3w4ct0835cmde6ypo.png,cju1f15k3w4ct0835cmde6ypo.png,What is the location of the lesion in the medical image?,The lesion is positioned close to the center of the image.,The tumor is identified in position center and close to the center.,train
polyp_endoscopy/train_masks/cju1f320ewfyu0988ndz6blh5.png,cju1f320ewfyu0988ndz6blh5.png,Where is the tumor located in the medical image?,"The tumor is found in the bottom right area of the image, away from the center.",The tumor is identified in position bottom right and far from the center.,train
polyp_endoscopy/train_masks/cju1f5x1164xv08555654c24r.png,cju1f5x1164xv08555654c24r.png,Can you describe the position of the polyp in the image?,The polyp is positioned close to the central area of the image.,In position center and the tumor is near the center of the image.,train
polyp_endoscopy/train_masks/cju1f79yhsb5w0993txub59ol.png,cju1f79yhsb5w0993txub59ol.png,Can you describe the location of the tumor in the image?,The tumor is located towards the bottom right of the image and is not centered.,Position bottom right shows the tumor and which is not near the center.,train
polyp_endoscopy/train_masks/cju1fb9236a110801yvg0fwju.png,cju1fb9236a110801yvg0fwju.png,Where is the tumor located in the image?,The tumor is situated in the central region of the image.,The tumor is positioned in center and close to the center.,train
polyp_endoscopy/train_masks/cju1ffnjn6ctm08015perkg37.png,cju1ffnjn6ctm08015perkg37.png,In which part of the image is the polyp situated?,"The polyp is situated in the top right portion of the image, not near the center.",The tumor is observed in position top right and away from the center.,train
polyp_endoscopy/train_masks/cju1fj6axwfp30835ukhuzhw9.png,cju1fj6axwfp30835ukhuzhw9.png,What is the location of the tumor relative to the image?,The tumor is situated close to the center of the image.,The tumor is situated in position center and close to the center.,train
polyp_endoscopy/train_masks/cju1fjsb4sipq09931lvd8e41.png,cju1fjsb4sipq09931lvd8e41.png,Where is the tumor located in the medical image?,The tumor is located in the bottom left corner of the image and is not near the center.,Position bottom left contains the tumor and which is not near the center.,train
polyp_endoscopy/train_masks/cju1fm3id6gl50801r3fok20c.png,cju1fm3id6gl50801r3fok20c.png,Can you describe the location of the polyp in the image?,The polyp is found near the central area of the image.,The tumor is situated in position center and close to the center.,train
polyp_endoscopy/train_masks/cju1fmsyf6gxb0801cimx2gle.png,cju1fmsyf6gxb0801cimx2gle.png,Can you describe the position of the observed lesion?,The observed lesion is positioned in the bottom right part of the image.,The tumor is observed in position bottom right and away from the center.,train
polyp_endoscopy/train_masks/cju1fr4etsmrr09933u4t4aql.png,cju1fr4etsmrr09933u4t4aql.png,Where is the tumor located in the image?,The tumor is situated in the central region of the image.,The tumor is observed in position center and near the center.,train
polyp_endoscopy/train_masks/cju1ftaji6isw0855108yqcse.png,cju1ftaji6isw0855108yqcse.png,In which part of the image is the polyp found?,The polyp is found in the top right portion of the image.,The tumor is marked in position top right and far from the center.,train
polyp_endoscopy/train_masks/cju1fuoa4wmc50835qfd11sp9.png,cju1fuoa4wmc50835qfd11sp9.png,What is the location of the polyp based on the description?,The polyp is found close to the center of the image.,The tumor appears to be located in position center and which is near the center.,train
polyp_endoscopy/train_masks/cju1fyb1d69et0878muzdak9u.png,cju1fyb1d69et0878muzdak9u.png,Where is the tumor located in the image?,The tumor is found in the central and near-central regions of the image.,The tumor is present in position center and near the center.,train
polyp_endoscopy/train_masks/cju1g20bdwq6u0835e16xugcd.png,cju1g20bdwq6u0835e16xugcd.png,Can you describe the position of the polyp in the image?,The polyp is situated near the center of the image.,The tumor is identified in position center and close to the center.,train
polyp_endoscopy/train_masks/cju1g4nsb6ngy0799l4ezm8ab.png,cju1g4nsb6ngy0799l4ezm8ab.png,What is the position of the tumor relative to the image?,The tumor is situated in the central area and adjacent to the center.,The tumor is observed in position center and near the center.,train
polyp_endoscopy/train_masks/cju1gghyjwxt80835vx0wgxw0.png,cju1gghyjwxt80835vx0wgxw0.png,Where is the tumor located in the medical image?,The tumor is situated in the center and near the center of the image.,The tumor lies in position center and near the center of the image.,train
polyp_endoscopy/train_masks/cju1gi7jlwyld0835cdf6g6qz.png,cju1gi7jlwyld0835cdf6g6qz.png,Can you describe the position of the polyp in the image?,The polyp is found close to the central area of the image.,In position center and the tumor is situated near the center.,train
polyp_endoscopy/train_masks/cju1gkndf6yi10801o1qnje19.png,cju1gkndf6yi10801o1qnje19.png,In which part of the image is the tumor located?,"The tumor is positioned towards the bottom left side of the image, away from the center.",The tumor lies in position bottom left and away from the center of the image.,train
polyp_endoscopy/train_masks/cju1gv7106qd008784gk603mg.png,cju1gv7106qd008784gk603mg.png,Where is the tumor located in the image?,The tumor is located in the top right area of the image and is not near the center.,The tumor is found in position top right and which is not near the center.,train
polyp_endoscopy/train_masks/cju1h5w4wxajx0835mc954kxy.png,cju1h5w4wxajx0835mc954kxy.png,Can you describe the position of the polyp in the image?,The polyp is found in the central area of the image.,The tumor is in position center and near the center.,train
polyp_endoscopy/train_masks/cju1haab178i70799tk9z8y8x.png,cju1haab178i70799tk9z8y8x.png,In which part of the image is the tumor located?,The tumor is positioned towards the bottom right side of the image.,The tumor is positioned in bottom right and far from the center.,train
polyp_endoscopy/train_masks/cju1hhj6mxfp90835n3wofrap.png,cju1hhj6mxfp90835n3wofrap.png,Where is the tumor located in the medical image?,The tumor is situated near the central area of the image.,The tumor is detected in position center and close to the center.,train
polyp_endoscopy/train_masks/cju1hirfi7ekp0855q0vgm9qq.png,cju1hirfi7ekp0855q0vgm9qq.png,Can you describe the location of the polyp in the image?,The polyp is found near the central area of the image.,The tumor is situated in position center and close to the center.,train
polyp_endoscopy/train_masks/cju1hmff8tkp809931jps6fbr.png,cju1hmff8tkp809931jps6fbr.png,What is the location of the polyp in the image?,The polyp is positioned close to the center of the image.,The tumor is found in position center and which is near the center.,train
polyp_endoscopy/train_masks/cju1hs0za7jha0855vj0mdrjt.png,cju1hs0za7jha0855vj0mdrjt.png,Where is the polyp located in the medical image?,The polyp is situated near the center of the image.,The tumor is found in position center and which is near the center.,train
polyp_endoscopy/train_masks/cju1hyolc7aqu0878rrkfn1lr.png,cju1hyolc7aqu0878rrkfn1lr.png,In which part of the image is the polyp situated?,The polyp is found in the top left area and is not close to the center.,Position top left shows the tumor and which is not near the center.,train
polyp_endoscopy/train_masks/cju2hdr06v2bq0799mbm3bks1.png,cju2hdr06v2bq0799mbm3bks1.png,In which part of the image is the tumor detected?,The tumor is detected in the central region of the image.,The tumor is detected in position center and close to the center.,train
polyp_endoscopy/train_masks/cju2hewssldzx0835ep795xu0.png,cju2hewssldzx0835ep795xu0.png,Where is the tumor located in the medical image?,The tumor is located in the bottom right area of the image.,The tumor is detected in position bottom right and far from the center.,train
polyp_endoscopy/train_masks/cju2hgsptlfam0835o3b59h1o.png,cju2hgsptlfam0835o3b59h1o.png,Can you describe the position of the polyp in the image?,"The polyp is situated in the bottom right area, near the center.",The tumor is identified in position bottom right and close to the center.,train
polyp_endoscopy/train_masks/cju2hlm19vjjf0801o69qnber.png,cju2hlm19vjjf0801o69qnber.png,Can you describe the position of the polyp relative to the center of the image?,"The polyp is found in the top left region, which is away from the center of the image.",Position top left shows the tumor and which is not near the center.,train
polyp_endoscopy/train_masks/cju2htabevq9108015qjei0x7.png,cju2htabevq9108015qjei0x7.png,Where is the tumor located in the image?,The tumor is situated near the center of the image.,Position center reveals the tumor and which is near the center.,train
polyp_endoscopy/train_masks/cju2hugv9vget0799hhk7ksvg.png,cju2hugv9vget0799hhk7ksvg.png,In which part of the image can the tumor be found?,"The tumor is situated in the top right region, close to the center.",Position top right contains the tumor and which is near the center.,train
polyp_endoscopy/train_masks/cju2hw5gjlr5h0988so2qqres.png,cju2hw5gjlr5h0988so2qqres.png,In which part of the image is the tumor situated?,The tumor is positioned in the center and near the center of the image.,The tumor is observed in position center and near the center.,train
polyp_endoscopy/train_masks/cju2hx006vidl0799igm81vmh.png,cju2hx006vidl0799igm81vmh.png,Where is the polyp located in the medical image?,The polyp is situated in the top right and near the center of the image.,The tumor is located in position top right and near the center.,train
polyp_endoscopy/train_masks/cju2i03ptvkiu0799xbbd4det.png,cju2i03ptvkiu0799xbbd4det.png,Can you describe the position of the polyp in the image?,The polyp is found close to the central area of the image.,In position center and the tumor is situated near the center.,train
polyp_endoscopy/train_masks/cju2i3hzclw3o0988rrgh911i.png,cju2i3hzclw3o0988rrgh911i.png,What is the location of the tumor in the medical image?,The tumor is positioned centrally and close to the center of the image.,The tumor is present in position center and near the center.,train
polyp_endoscopy/train_masks/cju2i6acqvo6l0799u20fift8.png,cju2i6acqvo6l0799u20fift8.png,Where is the polyp located in the image?,The polyp is situated in the central region of the image.,The tumor is found in position center and which is near the center.,train
polyp_endoscopy/train_masks/cju2i8br1vqtd08784u6vmcjk.png,cju2i8br1vqtd08784u6vmcjk.png,In which part of the image is the polyp found?,The polyp is found in the bottom right portion of the image.,The tumor is detected in position bottom right and far from the center.,train
polyp_endoscopy/train_masks/cju2iatlki5u309930zmgkv6h.png,cju2iatlki5u309930zmgkv6h.png,What is the position of the tumor in the image?,The tumor is situated near the center of the image.,Position center reveals the tumor and which is near the center.,train
polyp_endoscopy/train_masks/cju2igw4gvxds0878808qj398.png,cju2igw4gvxds0878808qj398.png,Where is the tumor located in the medical image?,The tumor is situated in the central region of the image.,The tumor is located in position center and near the center.,train
polyp_endoscopy/train_masks/cju2ij9uiic2l09933ljiv6gm.png,cju2ij9uiic2l09933ljiv6gm.png,Can you describe the position of the polyp in the image?,The polyp is found close to the center of the image.,The tumor is identified in position center and close to the center.,train
polyp_endoscopy/train_masks/cju2lcyfgkf5809932fn9gucn.png,cju2lcyfgkf5809932fn9gucn.png,What is the position of the lesion in the image?,The lesion is situated close to the center of the image.,Position center contains the tumor and which is near the center.,train
polyp_endoscopy/train_masks/cju2lejzcy4pc0878c9rlonot.png,cju2lejzcy4pc0878c9rlonot.png,Where is the tumor located in the medical image?,The tumor is positioned near the center of the image.,Position center shows the tumor and which is near the center.,train
polyp_endoscopy/train_masks/cju2lyynuymli0855g7fxgbhe.png,cju2lyynuymli0855g7fxgbhe.png,Can you describe the position of the polyp in the image?,The polyp is found in the central and nearly central area of the image.,The tumor is located in position center and near the center.,train
polyp_endoscopy/train_masks/cju2lz8vqktne0993fuym6drw.png,cju2lz8vqktne0993fuym6drw.png,Can you describe the location of the tumor in the image?,The tumor is located in the bottom right portion of the image and is not close to the center.,Position bottom right shows the tumor and which is not near the center.,train
polyp_endoscopy/train_masks/cju2m56cryvqd0801gtn2yp8t.png,cju2m56cryvqd0801gtn2yp8t.png,Where is the tumor located in the image?,The tumor is situated in the top left region of the image and is positioned far from the center.,The tumor is marked in position top left and far from the center.,train
polyp_endoscopy/train_masks/cju2m71z2ywwv080131bcrsd3.png,cju2m71z2ywwv080131bcrsd3.png,In which part of the image is the polyp found?,The polyp is located towards the bottom right side of the image.,The tumor is detected in position bottom right and far from the center.,train
polyp_endoscopy/train_masks/cju2ma647l0nj0993ot4deq2q.png,cju2ma647l0nj0993ot4deq2q.png,What is the location of the observed tumor?,The tumor is located at the center and near the center of the image.,The tumor is observed in position center and near the center.,train
polyp_endoscopy/train_masks/cju2mfjndoz700988b9lc3zeq.png,cju2mfjndoz700988b9lc3zeq.png,Where is the tumor located in the image?,The tumor is situated near the center of the image.,The tumor is identified in position center and close to the center.,train
polyp_endoscopy/train_masks/cju2nbdpmlmcj0993s1cht0dz.png,cju2nbdpmlmcj0993s1cht0dz.png,What is the position of the tumor in the medical image?,The tumor is found in the central area of the image.,The tumor appears to be located in position center and which is near the center.,train
polyp_endoscopy/train_masks/cju2nd7l7z98o0799gfjvyfmw.png,cju2nd7l7z98o0799gfjvyfmw.png,What is the location of the tumor relative to the image?,The tumor is positioned near the center of the image.,The tumor is in position center and near the center.,train
polyp_endoscopy/train_masks/cju2nfnvxzdkd0878399axlco.png,cju2nfnvxzdkd0878399axlco.png,Where is the tumor located in the medical image?,The tumor is positioned near the center of the image.,Position center contains the tumor and which is near the center.,train
polyp_endoscopy/train_masks/cju2nguelpmlj0835rojdn097.png,cju2nguelpmlj0835rojdn097.png,Can you describe the position of the polyp in the image?,The polyp is found in the central region of the image.,The tumor is marked in position center and near the center.,train
polyp_endoscopy/train_masks/cju2nqapmzvk20801f9us40dx.png,cju2nqapmzvk20801f9us40dx.png,What is the position of the lesion in the image?,The lesion is situated close to the center of the image.,The tumor is situated in position center and close to the center.,train
polyp_endoscopy/train_masks/cju2nsmwjlzyl0993jl80chvz.png,cju2nsmwjlzyl0993jl80chvz.png,Where is the tumor located in the medical image?,The tumor is situated in the center and near the center of the image.,The tumor lies in position center and near the center of the image.,train
polyp_endoscopy/train_masks/cju2ntxtdzlvu0799xl3j9pan.png,cju2ntxtdzlvu0799xl3j9pan.png,Can you describe the position of the polyp relative to the center of the image?,The polyp is positioned far from the center and towards the bottom right side.,The tumor is in position bottom right and far from the center.,train
polyp_endoscopy/train_masks/cju2nyc5f02m40801ojqbtiea.png,cju2nyc5f02m40801ojqbtiea.png,What is the approximate location of the polyp in the image?,The polyp is found in the vicinity of the center.,In position center and the tumor is situated near the center.,train
polyp_endoscopy/train_masks/cju2oi8sq0i2y0801mektzvw8.png,cju2oi8sq0i2y0801mektzvw8.png,Where is the tumor located in the image?,The tumor is situated in the central region of the image.,The tumor is observed in position center and near the center.,train
polyp_endoscopy/train_masks/cju2okvco06xc0799kxe5n1qh.png,cju2okvco06xc0799kxe5n1qh.png,Can you describe the position of the polyp in the image?,The polyp is found in the central region of the image.,The tumor is marked in position center and near the center.,train
polyp_endoscopy/train_masks/cju2oo0wh0bqy0878biujeyhe.png,cju2oo0wh0bqy0878biujeyhe.png,What is the position of the polyp in the image?,The polyp is found in the central part of the image.,Position center shows the tumor and which is near the center.,train
polyp_endoscopy/train_masks/cju2oq5570avm079959o20op1.png,cju2oq5570avm079959o20op1.png,Where is the tumor located in the medical image?,The tumor is positioned near the center of the image.,Position center reveals the tumor and which is near the center.,train
polyp_endoscopy/train_masks/cju2otvvv0l7z0855x7we8cb0.png,cju2otvvv0l7z0855x7we8cb0.png,Can you describe the location of the polyp in the image?,"The polyp is found in the lower left area of the image, away from the central region.",The tumor appears to be located in position bottom left and which is not near the center.,train
polyp_endoscopy/train_masks/cju2ouil2mssu0993hvxsed6d.png,cju2ouil2mssu0993hvxsed6d.png,What is the location of the marked area in the image?,The marked area is positioned centrally within the image.,The tumor is marked in position center and near the center.,train
polyp_endoscopy/train_masks/cju2p0eveqtdc0835gpi3p93i.png,cju2p0eveqtdc0835gpi3p93i.png,Where is the polyp located in the image?,The polyp is situated near the center of the image.,Located in position center and the tumor is near the center.,train
polyp_endoscopy/train_masks/cju2p4ddkmzxj0993p94o62av.png,cju2p4ddkmzxj0993p94o62av.png,Can you describe the position of the polyp in the image?,"The polyp is found in the bottom right portion, near the central region.",The tumor appears to be located in position bottom right and which is near the center.,train
polyp_endoscopy/train_masks/cju2p91qir00k08350ddfif0w.png,cju2p91qir00k08350ddfif0w.png,What is the location of the polyp according to the description?,The polyp is positioned at the center and near the center of the image.,The tumor is in position center and near the center.,train
polyp_endoscopy/train_masks/cju2phaksnahz0993yxogjcpv.png,cju2phaksnahz0993yxogjcpv.png,Where is the polyp located in the image?,The polyp is situated in the bottom left area of the image.,The tumor is present in position bottom left and away from the center.,train
polyp_endoscopy/train_masks/cju2pjb9v0ywn0878j5g5n69j.png,cju2pjb9v0ywn0878j5g5n69j.png,Can you describe the location of the polyp in the image?,The polyp is found near the center of the image.,The tumor is in position center and near the center.,train
polyp_endoscopy/train_masks/cju2pkwt3r8b90988v2ywq1px.png,cju2pkwt3r8b90988v2ywq1px.png,Can you describe the location of the tumor in the image?,The tumor is found in the top left area of the image and is not close to the center.,Position top left shows the tumor and which is not near the center.,train
polyp_endoscopy/train_masks/cju2pmhtr17a00855cvpelzb0.png,cju2pmhtr17a00855cvpelzb0.png,Where is the tumor located in the medical image?,The tumor is situated in the bottom right area of the image.,The tumor is located in position bottom right and far from the center.,train
polyp_endoscopy/train_masks/cju2qdj95ru8g09886gfi9rsz.png,cju2qdj95ru8g09886gfi9rsz.png,Can you describe the location of the polyp in the image?,The polyp is situated close to the central area of the image.,Position center reveals the tumor and which is near the center.,train
polyp_endoscopy/train_masks/cju2qfie4rvz508357kad9z5o.png,cju2qfie4rvz508357kad9z5o.png,What is the location of the tumor within the image?,The tumor is positioned close to the center of the image.,The tumor resides in position center and close to the center.,train
polyp_endoscopy/train_masks/cju2qh5le1ock0878oahaql7d.png,cju2qh5le1ock0878oahaql7d.png,Where is the polyp located in the image?,The polyp is situated near the center of the image.,The tumor appears to be located in position center and which is near the center.,train
polyp_endoscopy/train_masks/cju2qn2fzs1vy0988l243cvzy.png,cju2qn2fzs1vy0988l243cvzy.png,Can you describe the position of the polyp in the image?,The polyp is found close to the central area of the image.,In position center and the tumor is situated near the center.,train
polyp_endoscopy/train_masks/cju2qozsk20cq0855ugrg3cri.png,cju2qozsk20cq0855ugrg3cri.png,In which part of the image is the tumor found?,"The tumor is found in the bottom right part of the image, not close to the center.",The tumor is found in position bottom right and which is not near the center.,train
polyp_endoscopy/train_masks/cju2qqn5ys4uo0988ewrt2ip2.png,cju2qqn5ys4uo0988ewrt2ip2.png,Where is the tumor located in the medical image?,The tumor is situated in the central region of the image.,The tumor is positioned in center and close to the center.,train
polyp_endoscopy/train_masks/cju2qs32r1vys07999conmbvx.png,cju2qs32r1vys07999conmbvx.png,In which part of the image is the polyp found?,The polyp is located towards the top right of the image.,The tumor is identified in position top right and far from the center.,train
polyp_endoscopy/train_masks/cju2qtee81yd708787bsjr75d.png,cju2qtee81yd708787bsjr75d.png,What is the location of the tumor relative to the image?,The tumor is found towards the central area of the image.,The tumor lies in position center and near the center of the image.,train
polyp_endoscopy/train_masks/cju2qu37qobl50993aw7ghcfq.png,cju2qu37qobl50993aw7ghcfq.png,Where is the tumor located in the image?,The tumor is positioned near the center of the image.,Position center shows the tumor and which is near the center.,train
polyp_endoscopy/train_masks/cju2qvuj1s9ok0835tp2k4ozh.png,cju2qvuj1s9ok0835tp2k4ozh.png,Can you describe the position of the polyp relative to the image center?,The polyp is located close to the central area of the image.,In position center and the tumor is situated near the center.,train
polyp_endoscopy/train_masks/cju2qxxko229x08786gvxxhur.png,cju2qxxko229x08786gvxxhur.png,What is the positional relationship of the polyp with respect to the center of the image?,The polyp is found in the vicinity of the image's center.,Located in position center and the tumor is near the center.,train
polyp_endoscopy/train_masks/cju2qz06823a40878ojcz9ccx.png,cju2qz06823a40878ojcz9ccx.png,Where is the tumor located in the medical image?,The tumor is positioned at the center of the image.,The tumor is situated in position center and close to the center.,train
polyp_endoscopy/train_masks/cju2r11x7sdgx0988o8ule0wl.png,cju2r11x7sdgx0988o8ule0wl.png,Can you describe the position of the polyp in the image?,The polyp is found near the center of the image.,The tumor is positioned in center and close to the center.,train
polyp_endoscopy/train_masks/cju2r2obh2bjm08553kng0rh7.png,cju2r2obh2bjm08553kng0rh7.png,What is the location of the polyp relative to the image center?,The polyp is positioned approximately at the center of the image.,In position center and the tumor is near the center of the image.,train
polyp_endoscopy/train_masks/cju2r6mt2om21099352pny5gw.png,cju2r6mt2om21099352pny5gw.png,Where is the tumor located in the image?,The tumor is situated in the central region of the image.,The tumor is identified in position center and close to the center.,train
polyp_endoscopy/train_masks/cju2r7h21sj9608354gzks3ae.png,cju2r7h21sj9608354gzks3ae.png,Can you describe the position of the polyp in the image?,"The polyp is found in the lower right portion, near the central region.",The tumor appears to be located in position bottom right and which is near the center.,train
polyp_endoscopy/train_masks/cju2r91dg2k090801bh0xzbxk.png,cju2r91dg2k090801bh0xzbxk.png,Can you describe the location of the polyp in the image?,"The polyp is located at the top left area, away from the center.",Located in position top left and the tumor is away from the center.,train
polyp_endoscopy/train_masks/cju2raxlosl630988jdbfy9b0.png,cju2raxlosl630988jdbfy9b0.png,Where is the tumor located in the medical image?,The tumor is situated in the central region of the image.,The tumor is positioned in center and close to the center.,train
polyp_endoscopy/train_masks/cju2ricdv2iys0878sv1adh0u.png,cju2ricdv2iys0878sv1adh0u.png,Can you describe the position of the polyp in the image?,The polyp is found close to the center of the image.,The tumor is observed in position center and near the center.,train
polyp_endoscopy/train_masks/cju2rkjfwoxys0993x768l1j2.png,cju2rkjfwoxys0993x768l1j2.png,In which part of the image is the tumor visible?,The tumor is positioned in the central area of the image.,The tumor is visible in position center and close to the center.,train
polyp_endoscopy/train_masks/cju2rlqdnoz9k0993cpjae3x0.png,cju2rlqdnoz9k0993cpjae3x0.png,Where is the polyp located in the image?,The polyp is situated in the central region of the image.,The tumor is in position center and near the center.,train
polyp_endoscopy/train_masks/cju2rn0hasxri0835nfy3buay.png,cju2rn0hasxri0835nfy3buay.png,Can you describe the position of the polyp in the image?,The polyp is found in the lower left part of the image.,The tumor is observed in position bottom left and away from the center.,train
polyp_endoscopy/train_masks/cju2rnkt22xep0801as160g9t.png,cju2rnkt22xep0801as160g9t.png,What is the position of the polyp in the image?,The polyp is situated approximately at the center of the image.,Position center reveals the tumor and which is near the center.,train
polyp_endoscopy/train_masks/cju2ro5jqsy680988pi6qsujw.png,cju2ro5jqsy680988pi6qsujw.png,Where is the tumor located in the image?,The tumor is positioned at the center and near the center of the image.,The tumor is marked in position center and near the center.,train
polyp_endoscopy/train_masks/cju2rpa30t07b0835im0erql0.png,cju2rpa30t07b0835im0erql0.png,Can you describe the position of the polyp in the image?,The polyp is found in the lower left part of the image and near the central region.,The tumor is located in position bottom left and near the center.,train
polyp_endoscopy/train_masks/cju2rxm8rpbaf0993o3qr2oph.png,cju2rxm8rpbaf0993o3qr2oph.png,In which part of the image is the tumor found?,"The tumor is found in the lower right portion of the image, near the center.",The tumor is situated in position bottom right and close to the center.,train
polyp_endoscopy/train_masks/cju2rz4k434s70855wwx3ddtx.png,cju2rz4k434s70855wwx3ddtx.png,Where is the polyp located in the image?,The polyp is situated near the center of the image.,In position center and the tumor is near the center of the image.,train
polyp_endoscopy/train_masks/cju2rzpsmtb0f0835jabkbao1.png,cju2rzpsmtb0f0835jabkbao1.png,Can you describe the position of the polyp in the image?,The polyp is found near the middle of the image.,The tumor is identified in position center and close to the center.,train
polyp_endoscopy/train_masks/cju2s16zp317h0799gr67jqc2.png,cju2s16zp317h0799gr67jqc2.png,In which area of the image is the tumor situated?,The tumor is located at the center and near the center of the image.,The tumor is present in position center and near the center.,train
polyp_endoscopy/train_masks/cju2s2527pfyr0993l3h1149a.png,cju2s2527pfyr0993l3h1149a.png,Where is the tumor located in the medical image?,The tumor is located in the bottom right area of the image and is not near the center.,The tumor is found in position bottom right and which is not near the center.,train
polyp_endoscopy/train_masks/cju2s9g11pnra0993gn4eh793.png,cju2s9g11pnra0993gn4eh793.png,Can you describe the position of the polyp in the image?,The polyp is found near the center of the image.,The tumor is found in position center and which is near the center.,train
polyp_endoscopy/train_masks/cju2saez63gxl08559ucjq3kt.png,cju2saez63gxl08559ucjq3kt.png,What is the location of the tumor relative to the image?,The tumor is positioned close to the center of the image.,The tumor is positioned in center and close to the center.,train
